,date,price,volume
626,2018-07-23,1192.010010,16359900
627,2018-07-30,1216.189941,8812000
628,2018-08-06,1230.530029,7644600
629,2018-08-13,1204.000000,7895000
630,2018-08-20,1208.699951,5835800
631,2018-08-27,1225.750000,8262400
632,2018-09-03,1163.609985,8747900
633,2018-09-10,1165.949951,7844200
634,2018-09-17,1158.459961,10641900
635,2018-09-24,1151.500000,8691900
636,2018-10-01,1154.319946,8900900
637,2018-10-08,1075.890015,12796300
638,2018-10-15,1086.339966,9577100
639,2018-10-22,1042.229980,14674100
640,2018-10-29,1007.200012,14777200
641,2018-11-05,1034.000000,9298000
642,2018-11-12,1040.349976,8568400
643,2018-11-19,1002.210022,7200900
644,2018-11-26,1039.770020,10066000
645,2018-12-03,1039.369995,9664000
646,2018-12-10,1033.000000,7890400
647,2018-12-17,981.190002,15508300
648,2018-12-24,977.659973,8153600
649,2018-12-31,1022.369995,7648000
650,2019-01-07,1056.430054,8366000
651,2019-01-14,1048.550049,8703800
652,2019-01-21,1067.569946,5860000
653,2019-01-28,1066.020020,7591900
654,2019-02-04,1093.589966,13451200
655,2019-02-11,1100.000000,6525400
656,2019-02-18,1097.979980,5438900
657,2019-02-25,1106.699951,7241700
658,2019-03-04,1130.199951,7648300
659,2019-03-11,1151.569946,8866400
660,2019-03-18,1181.479980,7915500
661,2019-03-25,1163.430054,7052400
662,2019-04-01,1186.359985,5460400
663,2019-04-08,1198.380005,4911900
664,2019-04-15,1214.560059,5076700
665,2019-04-22,1233.369995,6646000
666,2019-04-29,1158.329956,18328600
667,2019-05-06,1146.369995,7755200
668,2019-05-13,1121.400024,10299500
669,2019-05-20,1133.160034,5687900
670,2019-05-27,1103.349976,5342400
671,2019-06-03,1027.030029,13861900
672,2019-06-10,1069.599976,6554200
673,2019-06-17,1088.000000,7790100
674,2019-06-24,1073.689941,7416400
675,2019-07-01,1095.329956,4988700
676,2019-07-08,1107.150024,6897600
677,2019-07-15,1131.250000,5734400
678,2019-07-22,1123.709961,12636600
679,2019-07-29,1190.000000,9014700
680,2019-08-05,1142.750000,8253700
681,2019-08-12,1161.069946,6967500
682,2019-08-19,1150.000000,5620700
683,2019-08-26,1154.849976,4956800
684,2019-09-02,1163.709961,4629300
685,2019-09-09,1193.170044,6930900
686,2019-09-16,1216.469971,6035500
687,2019-09-23,1209.199951,7034400
688,2019-09-30,1163.140015,6732700
689,2019-10-07,1189.479980,4412300
690,2019-10-14,1211.880005,5822400
691,2019-10-21,1239.849976,5478300
692,2019-10-28,1249.479980,10400100
693,2019-11-04,1276.109985,7796900
694,2019-11-11,1292.150024,6742900
695,2019-11-18,1289.209961,6603100
696,2019-11-25,1295.609985,3855500
697,2019-12-02,1277.050049,7234500
698,2019-12-09,1334.000000,6560600
699,2019-12-16,1348.750000,8170900
700,2019-12-23,1344.170044,4013900
701,2019-12-30,1332.130005,4509700
702,2020-01-06,1351.000000,8793500
703,2020-01-13,1425.369995,7843000
704,2020-01-20,1463.180054,6691200
705,2020-01-27,1419.500000,7817700
706,2020-02-03,1422.030029,13503700
707,2020-02-10,1475.199951,7515400
708,2020-02-17,1478.489990,5843500
709,2020-02-24,1268.209961,14670200
710,2020-03-02,1257.209961,13932500
711,2020-03-09,1108.469971,17629100
712,2020-03-16,1037.000000,21485000
713,2020-03-23,1008.869995,19291000
714,2020-03-30,1075.079956,14185900
715,2020-04-06,1125.000000,10965100
716,2020-04-13,1182.329956,12662100
717,2020-04-20,1205.000000,10142000
718,2020-04-27,1230.380005,16897900
719,2020-05-04,1296.010010,8309100
720,2020-05-11,1323.300049,9260400
721,2020-05-18,1354.199951,8819000
722,2020-05-25,1394.599976,7424400
723,2020-06-01,1406.010010,7298000
724,2020-06-08,1385.800049,9154200
725,2020-06-15,1387.199951,8968600
726,2020-06-22,1355.000000,11019200
727,2020-06-29,1351.650024,9238000
728,2020-07-06,1476.979980,9829800
729,2020-07-13,1485.930054,8641800
730,2020-07-20,1487.589966,7297300
731,2020-07-27,1454.000000,10411000
732,2020-08-03,1464.030029,8642600
733,2020-08-10,1477.489990,5924300
734,2020-08-17,1505.000000,7003000
735,2020-08-24,1575.040039,7837200
736,2020-08-31,1537.969971,10908600
737,2020-09-07,1493.020020,7850200
738,2020-09-14,1431.619995,9544700
739,2020-09-21,1402.150024,9673100
740,2020-09-28,1446.280029,8381500
741,2020-10-05,1433.229980,7142400
742,2020-10-12,1529.300049,9649700
743,2020-10-19,1520.500000,9639300
744,2020-10-26,1508.479980,13109300
745,2020-11-02,1612.109985,10769100
746,2020-11-09,1716.119995,9225900
747,2020-11-16,1730.020020,5734500
748,2020-11-23,1710.180054,4245200
749,2020-11-30,1747.839966,7223200
750,2020-12-07,1733.530029,6063400
751,2020-12-14,1715.000000,9960700
752,2020-12-21,1694.000000,4331500
753,2020-12-28,1728.000000,4473600
754,2021-01-04,1696.099976,9084600
755,2021-01-11,1711.709961,7420600
756,2021-01-18,1732.829956,9859500
757,2021-01-25,1797.280029,13218400
758,2021-02-01,1844.589966,14146400
759,2021-02-08,2052.239990,5764600
760,2021-02-15,2083.429932,5589100
761,2021-02-22,1990.229980,8416100
762,2021-03-01,1994.000000,9391600
763,2021-03-08,2005.189941,7970400
764,2021-03-15,2002.930054,8111100
